Region-EN,Year-Année,Source-EN,Sector-EN,Sub-sector-EN,TPM-MPT,PM10-PM10,PM2.5-PM2.5,SOX-SOX,NOX-NOX,VOC-COV,CO-CO,NH3-NH3,Pb-Pb,Cd-Cd,Hg-Hg,D/F-D/F,HCB-HCB,PAH-HAP
Alberta,1995,Industrial Sources,Other Industries,Abrasives Manufacture,,,,,,,,,,,,,,
Alberta,1995,Industrial Sources,Other Industries,Bakeries,,,,,,761,,,,,,,,
Alberta,1995,Industrial Sources,Other Industries,Other (Other Industries),190,195,232,,5341,189,941,94,,,41.2,,,
Alberta,1995,Industrial Sources,Petroleum Product Transportation and Distribution,all subsectors,62,62,62,644,8135,225,3416,2,,,,,,
Alberta,1995,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Transmission,61,61,61,2,8026,215,3270,2,,,,,,
Alberta,1995,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Distribution,1,1,1,642,110,10,147,,,,,,,
Alberta,1995,Industrial Sources,Petroleum Product Transportation and Distribution,Petroleum Product Pipelines,,,,,,,,,,,,,,
Alberta,1995,Industrial Sources,Biofuel Production,all subsectors,,,,,,,,,,,,,,
Alberta,1995,Non-Industrial Sources,Commercial Fuel Combustion,all subsectors,443,433,424,377,4975,251,3344,25,21.9,133.4,10,0.035,,0.4
Alberta,1995,Non-Industrial Sources,Electric Power Generation (Utilities),all subsectors,9823,8874,8670,130449,87448,1203,8662,57,,,874.6,,,
Alberta,1995,Non-Industrial Sources,Electric Power Generation (Utilities),Coal,9672,8790,8618,130400,79322,1050,6614,36,,,871.2,,,
Alberta,1995,Non-Industrial Sources,Electric Power Generation (Utilities),Natural Gas,125,58,49,48,7817,139,1592,21,,,,,,
Alberta,1995,Non-Industrial Sources,Electric Power Generation (Utilities),Other (EPG),26,26,3,1,310,14,456,,,,3.3,,,
Alberta,1995,Non-Industrial Sources,Residential Fuel Combustion,all subsectors,469,467,467,38,5892,339,2454,34,31.7,80.3,15.7,0.007,,0.4
Alberta,1995,Non-Industrial Sources,Residential Fuel Wood Combustion,all subsectors,8558,8145,8119,107,747,7623,47178,67,93.6,5.9,1.5,0.267,,3677.6
Alberta,1995,Mobile Sources,Air Transportation,all subsectors,86,86,76,194,6252,588,6159,3,6538.1,,,,,1.1
Alberta,1995,Mobile Sources,Heavy-duty diesel vehicles,all subsectors,4495,4495,4361,1262,60645,4165,16016,66,,,,0.677,,126.9
Alberta,1995,Mobile Sources,Heavy-duty gasoline trucks,all subsectors,521,521,479,262,14155,11653,174742,157,,,,0.009,,195.1
Alberta,1995,Mobile Sources,Light-duty diesel trucks,all subsectors,105,105,102,21,719,123,417,2,,,,0.101,,11.7
Alberta,1995,Mobile Sources,Light-duty diesel vehicles,all subsectors,35,35,34,7,69,22,57,,,,,0.016,,2.2
Alberta,1995,Mobile Sources,Light-duty gasoline trucks,all subsectors,846,846,778,595,33793,23790,288564,354,,,,0.012,,99.8
Alberta,1995,Mobile Sources,Light-duty gasoline vehicles,all subsectors,1107,1107,1018,739,37587,34245,372960,537,,,,0.018,,60
Alberta,1995,Mobile Sources,Marine Transportation,all subsectors,3,3,2,22,43,2,5,,0.4,,,0.013,,0.1
Alberta,1995,Mobile Sources,Motorcycles,all subsectors,3,3,2,2,53,188,1449,1,,,,,,0.5
Alberta,1995,Mobile Sources,Off-road use of diesel,all subsectors,11334,11334,11107,2453,94964,14239,64708,50,,,,,,
Alberta,1995,Mobile Sources,Off-road use of gasoline/LPG/CNG,all subsectors,1955,1881,1767,197,3712,98861,301255,22,,,,,,0.2
Alberta,1995,Mobile Sources,Rail Transportation,all subsectors,644,644,625,996,28781,1178,2846,9,54.1,18,18,0.218,,11
Alberta,1995,Mobile Sources,Tire wear & Brake Lining,all subsectors,703,703,172,,,,,,,,,,,
Alberta,1995,Incineration Sources,Crematorium,all subsectors,,,,1,1,,1,,0.2,,10.3,0.118,1.038,
Alberta,1995,Incineration Sources,Industrial & Commercial Incineration,all subsectors,21,16,11,7,13,3,5,,,,,,,
Alberta,1995,Incineration Sources,Municipal Incineration,all subsectors,,,,,,,,,,,,,,
Alberta,1995,Incineration Sources,Other Incineration & Utilities,all subsectors,,,,,,,,,,,34,,,
Alberta,1995,Miscellaneous Sources,Cigarette Smoking,all subsectors,74,74,74,,,1,349,11,0.2,0.5,,0.002,,0.1
Alberta,1995,Miscellaneous Sources,Dry Cleaning,all subsectors,,,,,,65,,,,,,,,
Alberta,1995,Miscellaneous Sources,General Solvent Use,all subsectors,,,,,,21758,,,,,,,,
Alberta,1995,Miscellaneous Sources,Marine Cargo Handling Industry,all subsectors,,,,,,,,,,,,,,
Alberta,1995,Miscellaneous Sources,Meat Cooking,all subsectors,686,686,686,,,,,,,,,,,0.2
Alberta,1995,Miscellaneous Sources,Refined Petroleum Products Retail,all subsectors,,,,,,4086,,,,,,,,
Alberta,1995,Miscellaneous Sources,Printing,all subsectors,,,,,,802,,,,,,,,
Alberta,1995,Miscellaneous Sources,Structural Fires,all subsectors,37,37,34,,5,37,204,2,,,,,,
Alberta,1995,Miscellaneous Sources,Surface Coatings,all subsectors,,,,,,8988,,,,,,,,
Alberta,1995,Miscellaneous Sources,Human,all subsectors,,,,,,,,46,,,9.7,,,
Alberta,1995,Miscellaneous Sources,Other Miscellaneous Sources,all subsectors,,,,,,,,2,,,84.8,,,
Alberta,1995,Open Sources,Agriculture,all subsectors,1679187,618995,167153,2,272,96430,109,108134,1.6,4.6,0.7,0.001,,
Alberta,1995,Open Sources,Agriculture,Animals Production,6413,2430,529,,,96415,,85430,,,,,,
Alberta,1995,Open Sources,Agriculture,Crop Production,1670356,615370,166268,,,,,,,,,,,
Alberta,1995,Open Sources,Agriculture,Fertilizer Application,2396,1174,335,,,,,22703,,,,,,
Alberta,1995,Open Sources,Agriculture,Agriculture - Fuel Combustion,21,21,21,2,272,15,109,2,1.6,4.6,0.7,0.001,,
Alberta,1995,Open Sources,Construction Operation,all subsectors,1511592,453490,90711,11,389,8,70,7,0.5,0.8,0.2,0.008,,
Alberta,1995,Open Sources,Dust from Paved Roads,all subsectors,190911,36591,8750,,,,,,,,,,,
Alberta,1995,Open Sources,Dust from Unpaved Roads,all subsectors,2823332,857362,129535,,,,,,,,,,,
Alberta,1995,Open Sources,Dust from Coal Transportation,all subsectors,192,96,26,,,,,,,,,,,
Alberta,1995,Open Sources,Waste,all subsectors,788,362,335,388,3999,1401,1447,655,,,101.1,1.54,364.72,53.8
Alberta,1995,Open Sources,Waste,Landfills,391,40,16,87,554,747,147,,,,49.4,,,
Alberta,1995,Open Sources,Waste,Water and Sewage Treatment,226,151,149,290,3351,293,408,648,,,19,,,
Alberta,1995,Open Sources,Waste,Energy from Waste,,,,,,,,,,,,,,
Alberta,1995,Open Sources,Waste,Open Burning,170,170,170,11,64,319,892,7,,,29.8,1.54,364.72,53.8
Alberta,1995,Open Sources,Waste,Waste Treatment and Disposal,2,2,,,30,42,,,,,3,,,
Alberta,1995,Open Sources,Mine Tailings,all subsectors,1848,148,37,,,,,,,,,,,
Alberta,1995,Open Sources,Prescribed Burning,all subsectors,,,,,,,,,,,,,,
Alberta,1996,Industrial Sources,Aluminum Industry,all subsectors,,,,,,,,,,,,,,
Alberta,1996,Industrial Sources,Aluminum Industry,Alumina (Bauxite Refining),,,,,,,,,,,,,,
Alberta,1996,Industrial Sources,Aluminum Industry,Primary Aluminum Smelting & Refining,,,,,,,,,,,,,,
Alberta,1996,Industrial Sources,Aluminum Industry,Secondary Aluminum (Includes Recycling),,,,,,,,,,,,,,
Alberta,1996,Industrial Sources,Asphalt Paving Industry,all subsectors,11691,2235,410,151,192,2706,548,,411.1,5.7,6.8,0.002,,2.8
Alberta,1996,Industrial Sources,Cement and Concrete Industry,all subsectors,4904,1479,659,3036,8157,44,681,,8.2,0.1,26.4,,,
Alberta,1996,Industrial Sources,Cement and Concrete Industry,Cement Manufacture,1049,278,83,3025,7360,36,555,,,,17.2,,,
Alberta,1996,Industrial Sources,Cement and Concrete Industry,Lime Manufacture,627,204,92,11,797,8,126,,,,9.2,,,
Alberta,1996,Industrial Sources,Cement and Concrete Industry,Concrete Batching & Products,3229,996,485,,,,,,8.2,0.1,,,,
Alberta,1996,Industrial Sources,Chemicals Industry,all subsectors,4170,3691,1808,5791,24693,9406,7544,5450,,,,,,
Alberta,1996,Industrial Sources,Chemicals Industry,Chemical Manufacture,1549,1275,680,3546,4822,668,1101,15,,,,,,
Alberta,1996,Industrial Sources,Chemicals Industry,Paint & Varnish Manufacturing,,,,,,10,,,,,,,,
Alberta,1996,Industrial Sources,Chemicals Industry,Petrochemical Industry,174,178,117,288,12420,7996,4137,1,,,,,,
Alberta,1996,Industrial Sources,Chemicals Industry,Plastics & Synthetic Resins Fabrication,65,65,16,,403,435,289,,,,,,,
Alberta,1996,Industrial Sources,Chemicals Industry,Fertilizer Production,2382,2173,994,1956,7047,297,2017,5433,,,,,,
Alberta,1996,Industrial Sources,Chemicals Industry,Other (Chemical Industries),,,,,,,,,,,,,,
Alberta,1996,Industrial Sources,Mineral Products Industry,all subsectors,244,165,91,21,229,83,64,27,,,,,,
Alberta,1996,Industrial Sources,Mineral Products Industry,Clay Products,23,6,2,21,11,1,24,,,,,,,
Alberta,1996,Industrial Sources,Mineral Products Industry,Brick Products,,,,,,,,,,,,,,
Alberta,1996,Industrial Sources,Mineral Products Industry,Other Mineral Products,221,159,88,,217,82,40,27,,,,,,
Alberta,1996,Industrial Sources,Foundries,all subsectors,80,75,73,,1,4,757,,,,2.2,,,
Alberta,1996,Industrial Sources,Foundries,Ferrous Foundries,80,75,73,,1,4,757,,,,2.2,,,
Alberta,1996,Industrial Sources,Foundries,Non-ferrous Foundries,,,,,,,,,,,,,,
Alberta,1996,Industrial Sources,Foundries,Die Casting,,,,,,,,,,,,,,
Alberta,1996,Industrial Sources,Grain Industries,all subsectors,13480,2583,902,,106,321,50,,,,,,,
Alberta,1996,Industrial Sources,Iron and Steel Industries,all subsectors,575,203,176,42,89,55,2075,,,,13.7,,,
Alberta,1996,Industrial Sources,Iron and Steel Industries,Primary (Blast furnace and DRI),,,,,,,,,,,,,,
Alberta,1996,Industrial Sources,Iron and Steel Industries,Secondary (Electric Arc Furnaces),575,203,176,42,89,55,2075,,,,12,,,
Alberta,1996,Industrial Sources,Iron and Steel Industries,Steel Recycling,,,,,,,,,,,1.7,,,
Alberta,1996,Industrial Sources,Iron and Steel Industries,Other (Iron and Steel Industries),,,,,,,,,,,,,,
Alberta,1996,Industrial Sources,Iron Ore Mining Industry,all subsectors,,,,,,,,,,,,,,
Alberta,1996,Industrial Sources,Iron Ore Mining Industry,Iron Ore Mining Industry,,,,,,,,,,,,,,
Alberta,1996,Industrial Sources,Iron Ore Mining Industry,Pelletizing,,,,,,,,,,,,,,
Alberta,1996,Industrial Sources,Mining and Rock Quarrying,all subsectors,7121,2916,1432,1765,816,583,56,,,,,,,
Alberta,1996,Industrial Sources,Mining and Rock Quarrying,Rock; Sand and Gravel,3335,947,246,,,,,,,,,,,
Alberta,1996,Industrial Sources,Mining and Rock Quarrying,Metal Mining ,,,,,,,,,,,,,,
Alberta,1996,Industrial Sources,Mining and Rock Quarrying,Coal Mining Industry,3579,1950,1181,1765,816,583,56,,,,,,,
Alberta,1996,Industrial Sources,Mining and Rock Quarrying,Potash,,,,,,,,,,,,,,
Alberta,1996,Industrial Sources,Mining and Rock Quarrying,Silica Production,142,14,4,,,,,,,,,,,
Alberta,1996,Industrial Sources,Mining and Rock Quarrying,Other Minerals,65,5,1,,,,,,,,,,,
Alberta,1996,Industrial Sources,Non-Ferrous Smelting and Refining Industry,all subsectors,24,,3,,,,,,,,,,,
Alberta,1996,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Primary Ni; Cu; Zn; Pb,24,,3,,,,,,,,,,,
Alberta,1996,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Secondary Pb; Cu,,,,,,,,,,,,,,
Alberta,1996,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Other metals,,,,,,,,,,,,,,
Alberta,1996,Industrial Sources,Pulp and Paper Industry,all subsectors,1422,1035,861,1604,4199,1261,6476,187,,,8.9,,,
Alberta,1996,Industrial Sources,Wood Industry,all subsectors,25244,5897,4099,226,5080,18622,219677,343,559.9,17.8,42.1,0.289,,33.4
Alberta,1996,Industrial Sources,Wood Industry,Sawmills,17911,4196,2910,127,2149,12938,200776,264,500,14.2,37.1,0.222,,29.6
Alberta,1996,Industrial Sources,Wood Industry,Panel Board Mills,7173,1635,1146,75,2703,4585,18901,80,59.9,3.6,5,0.067,,3.8
Alberta,1996,Industrial Sources,Wood Industry,Other Wood Products,160,66,44,24,228,1099,1,,,,,,,
Alberta,1996,Industrial Sources,Upstream Petroleum Industry,all subsectors,10947,9079,6870,398144,343039,452686,337223,1024,,,26.8,,,
Alberta,1996,Industrial Sources,Upstream Petroleum Industry,Crude Oil and Natural Gas Production and Processing,5318,5318,5318,248448,288204,413920,306198,191,,,,,,
Alberta,1996,Industrial Sources,Upstream Petroleum Industry,Petroleum Liquids Storage,,,,,204,,,,,,,,,
Alberta,1996,Industrial Sources,Upstream Petroleum Industry,Oil Sands In-Situ Extraction and Processing ,1921,778,746,5473,10646,4446,4393,832,,,4,,,
Alberta,1996,Industrial Sources,Upstream Petroleum Industry,Oil Sands Mining Extraction and Processing ,15,16,15,,1587,1346,180,,,,,,,
Alberta,1996,Industrial Sources,Upstream Petroleum Industry,Bitumen and Heavy Oil Upgrading ,3694,2967,792,144224,42398,32974,26453,,,,22.8,,,
Alberta,1996,Industrial Sources,Downstream Petroleum Industry,all subsectors,844,799,768,15926,4038,7571,1139,19,,,22.4,,,
Alberta,1996,Industrial Sources,Downstream Petroleum Industry,Petroleum Refining,844,799,768,15919,4037,1674,1139,19,,,22.4,,,
Alberta,1996,Industrial Sources,Downstream Petroleum Industry,Refined Petroleum Products Bulk Storage and Distribution,,,,8,,5897,,,,,,,,
Alberta,1996,Industrial Sources,Downstream Petroleum Industry,Other Downstream Petroleum Industry,,,,,,,,,,,,,,
Alberta,1996,Industrial Sources,Other Industries,all subsectors,1295,1122,756,108,5910,6970,5476,226,,,40.2,,,
Alberta,1996,Industrial Sources,Other Industries,Metal Fabrication,104,102,95,28,30,1778,3963,,,,,,,
Alberta,1996,Industrial Sources,Other Industries,Glass Manufacture,80,38,24,2,42,80,302,66,,,0.2,,,
Alberta,1996,Industrial Sources,Other Industries,Vehicle Manufacture ( Engines; Parts; Assembly; Painting) ,2,1,1,,,,,,,,,,,
Alberta,1996,Industrial Sources,Other Industries,Electronics,,,,,,,,,,,0.2,,,
Alberta,1996,Industrial Sources,Other Industries,Plastics Manufacture,1,1,1,,3,640,2,,,,,,,
Alberta,1996,Industrial Sources,Other Industries,Food Preparation,912,778,395,79,302,3663,235,62,,,,,,
Alberta,1996,Industrial Sources,Other Industries,Textiles ,,,,,,,,,,,,,,
Alberta,1996,Industrial Sources,Other Industries,Abrasives Manufacture,,,,,,,,,,,,,,
Alberta,1996,Industrial Sources,Other Industries,Bakeries,,,,,,523,,,,,,,,
Alberta,1996,Industrial Sources,Other Industries,Other (Other Industries),197,202,241,,5533,285,974,98,,,39.9,,,
Alberta,1996,Industrial Sources,Petroleum Product Transportation and Distribution,all subsectors,64,64,64,593,8401,232,3528,2,,,,,,
Alberta,1996,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Transmission,63,63,63,2,8288,222,3377,2,,,,,,
Alberta,1996,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Distribution,1,1,1,591,113,11,151,,,,,,,
Alberta,1996,Industrial Sources,Petroleum Product Transportation and Distribution,Petroleum Product Pipelines,,,,,,,,,,,,,,
Alberta,1996,Industrial Sources,Biofuel Production,all subsectors,,,,,,,,,,,,,,
Alberta,1996,Non-Industrial Sources,Commercial Fuel Combustion,all subsectors,405,398,392,242,4395,227,3144,23,20.3,99.5,9.5,0.023,,0.3
Alberta,1996,Non-Industrial Sources,Electric Power Generation (Utilities),all subsectors,10347,8693,7841,125350,90027,1166,9268,64,,,908.9,,,
Alberta,1996,Non-Industrial Sources,Electric Power Generation (Utilities),Coal,10149,8546,7731,125281,81191,982,6735,43,,,903.9,,,
Alberta,1996,Non-Industrial Sources,Electric Power Generation (Utilities),Natural Gas,164,113,96,64,8617,172,2013,21,,,,,,
Alberta,1996,Non-Industrial Sources,Electric Power Generation (Utilities),Other (EPG),35,34,14,5,219,12,520,,,,5,,,
Alberta,1996,Non-Industrial Sources,Residential Fuel Combustion,all subsectors,541,539,538,45,6755,391,2830,39,36.5,88.3,18.2,0.007,,0.5
Alberta,1996,Non-Industrial Sources,Residential Fuel Wood Combustion,all subsectors,8009,7622,7598,100,699,7134,44150,63,87.6,5.5,1.4,0.25,,3441.6
Alberta,1996,Mobile Sources,Air Transportation,all subsectors,96,96,86,222,7125,672,6387,4,5932.2,,,,,1.2
Alberta,1996,Mobile Sources,Heavy-duty diesel vehicles,all subsectors,3100,3100,3007,1263,45167,3099,11712,48,,,,0.489,,91.4
Alberta,1996,Mobile Sources,Heavy-duty gasoline trucks,all subsectors,450,450,414,206,12243,11917,173320,134,,,,0.008,,191.9
Alberta,1996,Mobile Sources,Light-duty diesel trucks,all subsectors,83,83,81,26,595,102,348,2,,,,0.088,,9.2
Alberta,1996,Mobile Sources,Light-duty diesel vehicles,all subsectors,31,31,30,9,66,21,55,,,,,0.016,,1.9
Alberta,1996,Mobile Sources,Light-duty gasoline trucks,all subsectors,753,753,693,548,31826,22818,283398,383,,,,0.013,,89.3
Alberta,1996,Mobile Sources,Light-duty gasoline vehicles,all subsectors,971,971,894,643,34345,31642,350745,551,,,,0.018,,56
Alberta,1996,Mobile Sources,Marine Transportation,all subsectors,3,3,2,22,43,2,5,,0.4,,,0.013,,0.1
Alberta,1996,Mobile Sources,Motorcycles,all subsectors,3,3,2,2,50,186,1402,1,,,,,,0.5
Alberta,1996,Mobile Sources,Off-road use of diesel,all subsectors,12194,12194,11950,3205,101990,15156,69305,55,,,,,,
Alberta,1996,Mobile Sources,Off-road use of gasoline/LPG/CNG,all subsectors,1905,1833,1722,174,3615,96042,299830,22,,,,,,0.2
Alberta,1996,Mobile Sources,Rail Transportation,all subsectors,601,601,583,928,26830,1099,2653,8,50.5,16.8,16.8,0.203,,10.2
Alberta,1996,Mobile Sources,Tire wear & Brake Lining,all subsectors,633,633,155,,,,,,,,,,,
Alberta,1996,Incineration Sources,Crematorium,all subsectors,,,,1,1,,1,,0.2,,10.8,0.123,1.081,
Alberta,1996,Incineration Sources,Industrial & Commercial Incineration,all subsectors,21,16,11,7,13,3,5,,,,,,,
Alberta,1996,Incineration Sources,Municipal Incineration,all subsectors,,,,,,,,,,,,,,
Alberta,1996,Incineration Sources,Other Incineration & Utilities,all subsectors,,,,,,,,,,,33.3,,,
Alberta,1996,Miscellaneous Sources,Cigarette Smoking,all subsectors,73,73,73,,,1,346,11,0.2,0.5,,0.002,,0.1
Alberta,1996,Miscellaneous Sources,Dry Cleaning,all subsectors,,,,,,65,,,,,,,,
Alberta,1996,Miscellaneous Sources,General Solvent Use,all subsectors,,,,,,22200,,,,,,,,
Alberta,1996,Miscellaneous Sources,Marine Cargo Handling Industry,all subsectors,,,,,,,,,,,,,,
Alberta,1996,Miscellaneous Sources,Meat Cooking,all subsectors,686,686,686,,,,,,,,,,,0.2
Alberta,1996,Miscellaneous Sources,Refined Petroleum Products Retail,all subsectors,,,,,,4400,,,,,,,,
Alberta,1996,Miscellaneous Sources,Printing,all subsectors,,,,,,796,,,,,,,,
Alberta,1996,Miscellaneous Sources,Structural Fires,all subsectors,35,35,33,,5,36,197,2,,,,,,
Alberta,1996,Miscellaneous Sources,Surface Coatings,all subsectors,,,,,,8319,,,,,,,,
Alberta,1996,Miscellaneous Sources,Human,all subsectors,,,,,,,,47,,,7.1,,,
Alberta,1996,Miscellaneous Sources,Other Miscellaneous Sources,all subsectors,,,,,,,,2,,,73.3,,,
Alberta,1996,Open Sources,Agriculture,all subsectors,1647494,610202,163992,2,330,99657,134,113630,1.9,5,0.8,0.001,,
Alberta,1996,Open Sources,Agriculture,Animals Production,6507,2463,536,,,99638,,88213,,,,,,
Alberta,1996,Open Sources,Agriculture,Crop Production,1638396,606456,163071,,,,,,,,,,,
Alberta,1996,Open Sources,Agriculture,Fertilizer Application,2565,1257,359,,,,,25415,,,,,,
Alberta,1996,Open Sources,Agriculture,Agriculture - Fuel Combustion,26,26,26,2,330,19,134,2,1.9,5,0.8,0.001,,
Alberta,1996,Open Sources,Construction Operation,all subsectors,1930640,579205,115855,29,399,7,73,8,0.6,1,0.2,0.008,,
Alberta,1996,Open Sources,Dust from Paved Roads,all subsectors,179155,34338,8211,,,,,,,,,,,
Alberta,1996,Open Sources,Dust from Unpaved Roads,all subsectors,2649489,804571,121559,,,,,,,,,,,
Alberta,1996,Open Sources,Dust from Coal Transportation,all subsectors,146,73,21,,,,,,,,,,,
Alberta,1996,Open Sources,Waste,all subsectors,796,364,337,388,3999,1382,1454,655,,,101.1,1.55,367.55,54.2
Alberta,1996,Open Sources,Waste,Landfills,397,41,16,87,554,728,147,,,,48.2,,,
Alberta,1996,Open Sources,Waste,Water and Sewage Treatment,226,151,149,290,3351,293,408,648,,,19.1,,,
Alberta,1996,Open Sources,Waste,Energy from Waste,,,,,,,,,,,,,,
Alberta,1996,Open Sources,Waste,Open Burning,171,171,171,11,64,321,899,7,,,28.5,1.55,367.55,54.2
Alberta,1996,Open Sources,Waste,Waste Treatment and Disposal,2,2,,,30,41,,,,,5.4,,,
Alberta,1996,Open Sources,Mine Tailings,all subsectors,1760,141,35,,,,,,,,,,,
Alberta,1996,Open Sources,Prescribed Burning,all subsectors,,,,,,,,,,,,,,
Alberta,1997,Industrial Sources,Aluminum Industry,all subsectors,,,,,,,,,,,,,,
Alberta,1997,Industrial Sources,Aluminum Industry,Alumina (Bauxite Refining),,,,,,,,,,,,,,
Alberta,1997,Industrial Sources,Aluminum Industry,Primary Aluminum Smelting & Refining,,,,,,,,,,,,,,
Alberta,1997,Industrial Sources,Aluminum Industry,Secondary Aluminum (Includes Recycling),,,,,,,,,,,,,,
Alberta,1997,Industrial Sources,Asphalt Paving Industry,all subsectors,12280,2348,431,158,202,3078,576,,431.9,6,7.2,0.002,,2.9
Alberta,1997,Industrial Sources,Cement and Concrete Industry,all subsectors,4764,1564,731,3033,7898,44,951,,8.6,0.1,27,,,
Alberta,1997,Industrial Sources,Cement and Concrete Industry,Cement Manufacture,698,282,100,3022,7101,36,832,,,,17.5,,,
Alberta,1997,Industrial Sources,Cement and Concrete Industry,Lime Manufacture,647,227,118,11,797,8,119,,,,9.5,,,
Alberta,1997,Industrial Sources,Cement and Concrete Industry,Concrete Batching & Products,3419,1055,513,,,,,,8.6,0.1,,,,
Alberta,1997,Industrial Sources,Chemicals Industry,all subsectors,4181,3753,1880,6820,25052,9429,7347,5806,,,,,,
Alberta,1997,Industrial Sources,Chemicals Industry,Chemical Manufacture,1667,1314,684,3820,4605,679,1088,15,,,,,,
Alberta,1997,Industrial Sources,Chemicals Industry,Paint & Varnish Manufacturing,,,,,,10,,,,,,,,
Alberta,1997,Industrial Sources,Chemicals Industry,Petrochemical Industry,193,196,119,288,12226,7923,3889,1,,,,,,
Alberta,1997,Industrial Sources,Chemicals Industry,Plastics & Synthetic Resins Fabrication,54,54,16,,403,453,295,,,,,,,
Alberta,1997,Industrial Sources,Chemicals Industry,Fertilizer Production,2267,2190,1060,2712,7818,363,2075,5790,,,,,,
Alberta,1997,Industrial Sources,Chemicals Industry,Other (Chemical Industries),,,,,,,,,,,,,,
Alberta,1997,Industrial Sources,Mineral Products Industry,all subsectors,231,171,107,21,180,78,65,27,,,,,,
Alberta,1997,Industrial Sources,Mineral Products Industry,Clay Products,28,8,3,21,11,1,24,,,,,,,
Alberta,1997,Industrial Sources,Mineral Products Industry,Brick Products,,,,,,,,,,,,,,
Alberta,1997,Industrial Sources,Mineral Products Industry,Other Mineral Products,203,163,105,,168,77,41,27,,,,,,
Alberta,1997,Industrial Sources,Foundries,all subsectors,81,77,74,,1,4,773,,,,2.2,,,
Alberta,1997,Industrial Sources,Foundries,Ferrous Foundries,81,77,74,,1,4,773,,,,2.2,,,
Alberta,1997,Industrial Sources,Foundries,Non-ferrous Foundries,,,,,,,,,,,,,,
Alberta,1997,Industrial Sources,Foundries,Die Casting,,,,,,,,,,,,,,
Alberta,1997,Industrial Sources,Grain Industries,all subsectors,12501,2410,855,,106,321,50,,,,,,,
Alberta,1997,Industrial Sources,Iron and Steel Industries,all subsectors,575,203,176,42,89,55,2075,,,,18,,,
Alberta,1997,Industrial Sources,Iron and Steel Industries,Primary (Blast furnace and DRI),,,,,,,,,,,,,,
Alberta,1997,Industrial Sources,Iron and Steel Industries,Secondary (Electric Arc Furnaces),575,203,176,42,89,55,2075,,,,16.4,,,
Alberta,1997,Industrial Sources,Iron and Steel Industries,Steel Recycling,,,,,,,,,,,1.6,,,
Alberta,1997,Industrial Sources,Iron and Steel Industries,Other (Iron and Steel Industries),,,,,,,,,,,,,,
Alberta,1997,Industrial Sources,Iron Ore Mining Industry,all subsectors,,,,,,,,,,,,,,
Alberta,1997,Industrial Sources,Iron Ore Mining Industry,Iron Ore Mining Industry,,,,,,,,,,,,,,
Alberta,1997,Industrial Sources,Iron Ore Mining Industry,Pelletizing,,,,,,,,,,,,,,
Alberta,1997,Industrial Sources,Mining and Rock Quarrying,all subsectors,7810,3124,1490,1671,820,586,56,,,,,,,
Alberta,1997,Industrial Sources,Mining and Rock Quarrying,Rock; Sand and Gravel,4007,1144,298,,,,,,,,,,,
Alberta,1997,Industrial Sources,Mining and Rock Quarrying,Metal Mining ,,,,,,,,,,,,,,
Alberta,1997,Industrial Sources,Mining and Rock Quarrying,Coal Mining Industry,3598,1961,1187,1671,820,586,56,,,,,,,
Alberta,1997,Industrial Sources,Mining and Rock Quarrying,Potash,,,,,,,,,,,,,,
Alberta,1997,Industrial Sources,Mining and Rock Quarrying,Silica Production,144,14,4,,,,,,,,,,,
Alberta,1997,Industrial Sources,Mining and Rock Quarrying,Other Minerals,61,5,1,,,,,,,,,,,
Alberta,1997,Industrial Sources,Non-Ferrous Smelting and Refining Industry,all subsectors,24,,3,,,,,,,,,,,
Alberta,1997,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Primary Ni; Cu; Zn; Pb,24,,3,,,,,,,,,,,
Alberta,1997,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Secondary Pb; Cu,,,,,,,,,,,,,,
Alberta,1997,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Other metals,,,,,,,,,,,,,,
Alberta,1997,Industrial Sources,Pulp and Paper Industry,all subsectors,1428,1060,885,2795,4251,1339,6816,200,,,9.5,,,
Alberta,1997,Industrial Sources,Wood Industry,all subsectors,14444,3978,2622,220,5011,17816,218669,328,520.6,17,39.3,0.277,,31.1
Alberta,1997,Industrial Sources,Wood Industry,Sawmills,10262,2841,1867,120,2064,12153,200776,249,464.6,13.4,34.5,0.21,,27.5
Alberta,1997,Industrial Sources,Wood Industry,Panel Board Mills,4095,1093,727,76,2719,4564,17893,79,56,3.5,4.7,0.067,,3.5
Alberta,1997,Industrial Sources,Wood Industry,Other Wood Products,87,44,28,24,228,1099,1,,,,,,,
Alberta,1997,Industrial Sources,Upstream Petroleum Industry,all subsectors,10817,9588,7182,355489,382257,431595,381920,1115,,,26.8,,,
Alberta,1997,Industrial Sources,Upstream Petroleum Industry,Crude Oil and Natural Gas Production and Processing,5667,5667,5667,252382,327339,392153,346955,217,,,,,,
Alberta,1997,Industrial Sources,Upstream Petroleum Industry,Petroleum Liquids Storage,,,,,204,,,,,,,,,
