Region-EN,Year-Année,Source-EN,Sector-EN,Sub-sector-EN,TPM-MPT,PM10-PM10,PM2.5-PM2.5,SOX-SOX,NOX-NOX,VOC-COV,CO-CO,NH3-NH3,Pb-Pb,Cd-Cd,Hg-Hg,D/F-D/F,HCB-HCB,PAH-HAP
Nunavut,1991,Incineration Sources,Other Incineration & Utilities,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Miscellaneous Sources,Cigarette Smoking,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Miscellaneous Sources,Dry Cleaning,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Miscellaneous Sources,General Solvent Use,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Miscellaneous Sources,Marine Cargo Handling Industry,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Miscellaneous Sources,Meat Cooking,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Miscellaneous Sources,Refined Petroleum Products Retail,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Miscellaneous Sources,Printing,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Miscellaneous Sources,Structural Fires,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Miscellaneous Sources,Surface Coatings,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Miscellaneous Sources,Human,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Miscellaneous Sources,Other Miscellaneous Sources,all subsectors,,,,,,,,,,,0.5,,,
Nunavut,1991,Open Sources,Agriculture,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Open Sources,Agriculture,Animals Production,,,,,,,,,,,,,,
Nunavut,1991,Open Sources,Agriculture,Crop Production,,,,,,,,,,,,,,
Nunavut,1991,Open Sources,Agriculture,Fertilizer Application,,,,,,,,,,,,,,
Nunavut,1991,Open Sources,Agriculture,Agriculture - Fuel Combustion,,,,,,,,,,,,,,
Nunavut,1991,Open Sources,Construction Operation,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Open Sources,Dust from Paved Roads,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Open Sources,Dust from Unpaved Roads,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Open Sources,Dust from Coal Transportation,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Open Sources,Waste,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Open Sources,Waste,Landfills,,,,,,,,,,,,,,
Nunavut,1991,Open Sources,Waste,Water and Sewage Treatment,,,,,,,,,,,,,,
Nunavut,1991,Open Sources,Waste,Energy from Waste,,,,,,,,,,,,,,
Nunavut,1991,Open Sources,Waste,Open Burning,,,,,,,,,,,,,,
Nunavut,1991,Open Sources,Waste,Waste Treatment and Disposal,,,,,,,,,,,,,,
Nunavut,1991,Open Sources,Mine Tailings,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Open Sources,Prescribed Burning,all subsectors,,,,,,,,,,,,,,
